iter	Logloss
163	0.506698538
164	0.5065234822
165	0.506424599
166	0.5062987901
167	0.5061933467
168	0.5060596006
169	0.5059770553
170	0.5058915815
171	0.5057852642
172	0.5056498925
173	0.5055499053
174	0.5054559066
175	0.5053747436
176	0.5053700763
177	0.5052122488
178	0.5050936965
179	0.5050094571
180	0.5049601026
181	0.504877356
182	0.5047785471
183	0.504720107
184	0.5046522732
185	0.5045715735
186	0.5044797453
187	0.5044397047
188	0.5043480651
189	0.504293955
190	0.5041852858
191	0.5041199585
192	0.5039013942
193	0.5038267329
194	0.5037754665
195	0.5037262835
196	0.5036256082
197	0.5035567598
198	0.5034827012
199	0.5034142205
200	0.5033041602
201	0.5032508026
202	0.5031870385
203	0.5031425574
204	0.5030787178
205	0.503027737
206	0.5029652948
207	0.502864047
208	0.502780217
209	0.5027276105
210	0.5026370109
211	0.5025252267
212	0.5024189548
213	0.5023607479
214	0.5022850662
215	0.5021651462
216	0.5021123329
217	0.5020080289
218	0.5019573475
219	0.501857131
220	0.5016692653
221	0.5015081647
222	0.5014443915
223	0.5013859348
224	0.501304026
225	0.5012174888
226	0.5011603621
227	0.5011542391
228	0.5011130816
229	0.5010150285
230	0.5009692442
231	0.5008290095
232	0.5007784803
233	0.5006932412
234	0.500623542
235	0.5005668981
236	0.5004630273
237	0.5003669154
238	0.5003268337
239	0.5002229027
240	0.5001278418
241	0.5000430802
242	0.4999178835
243	0.4998742871
244	0.4998394019
245	0.4997964546
246	0.4996865421
247	0.4995750254
248	0.4995051851
249	0.4994451588
250	0.4993747691
251	0.4993022114
252	0.4992022254
253	0.4991580521
254	0.4990684721
255	0.4990201817
256	0.4989167811
257	0.4987283937
258	0.4986485275
259	0.4985257444
260	0.4984482593
261	0.4983866231
262	0.4983204482
263	0.4982374013
264	0.498211345
265	0.49814587
266	0.4980108053
267	0.4979431519
268	0.4979082509
269	0.4978401968
270	0.4977877287
271	0.4976915777
272	0.497606123
273	0.4975281669
274	0.497314723
275	0.4971838683
276	0.4971180669
277	0.4970395776
278	0.4969120246
279	0.496824592
280	0.4967671913
281	0.496698828
282	0.4966297861
283	0.4965434818
284	0.4965198248
285	0.4964598341
286	0.4964130795
287	0.4963239379
288	0.4962706635
289	0.4961909754
290	0.4961373983
291	0.4960731403
292	0.4960023884
293	0.4959601746
294	0.4959084133
295	0.495827999
296	0.495763848
297	0.4956632895
298	0.4955679626
299	0.4955052611
300	0.4954212394
301	0.4953209113
302	0.4952419853
303	0.4951537037
304	0.4951064567
305	0.4950281161
306	0.4949657027
307	0.4949134959
308	0.4948415943
309	0.4947827857
310	0.4947062299
311	0.4946177177
312	0.4945537502
313	0.4944621166
314	0.4943795764
315	0.4943295713
316	0.4942592358
317	0.4941850191
318	0.4941097287
319	0.4940466489
320	0.4939762307
321	0.4939397258
322	0.4938330625
323	0.4937339616
324	0.4936814402
325	0.4935877665
326	0.4935270163
327	0.4934618653
328	0.4933944321
329	0.4933332297
330	0.4932374504
331	0.4931606462
332	0.4930582923
333	0.4930136801
334	0.4929331394
335	0.4928791004
336	0.4927616886
337	0.49270088
338	0.492634457
339	0.4925617177
340	0.4925069725
341	0.4924068335
342	0.4923157546
343	0.4922512924
344	0.49218859
345	0.4921107734
346	0.4920531666
347	0.4919734701
348	0.4918974537
349	0.4918403896
350	0.4917782684
351	0.4916946027
352	0.4916443872
353	0.4915975444
354	0.4915485926
355	0.4914802333
356	0.4913958428
357	0.4912945945
358	0.4912285143
359	0.4911767584
360	0.4910967481
361	0.4910323091
362	0.4909804421
363	0.4909310902
364	0.4908951847
365	0.4908276666
366	0.4907275058
367	0.4906635236
368	0.4905769345
369	0.4905078001
370	0.4904595001
371	0.490394783
372	0.4903452982
373	0.4902493115
374	0.4901901049
375	0.4901296529
376	0.4900919494
377	0.4899755785
378	0.4899076087
379	0.4898392239
380	0.4897770603
381	0.4897314231
382	0.4896810213
383	0.4896226348
384	0.4895776481
385	0.489509907
386	0.4894301602
387	0.4893782941
388	0.4893294977
389	0.4892637787
390	0.4892014744
391	0.4891208779
392	0.4890527479
393	0.4889556492
394	0.4888954815
395	0.4888366383
396	0.4887540551
397	0.4886865705
398	0.4886272397
399	0.4885665255
400	0.4885301515
401	0.4884766605
402	0.4884269823
403	0.4883295341
404	0.4882948854
405	0.4882205961
406	0.4881487458
407	0.4880803161
408	0.4880414928
409	0.4879813136
410	0.4879025783
411	0.4878567751
412	0.4878031395
413	0.4877305917
414	0.4876776216
415	0.4875738006
416	0.4875017367
417	0.4874695113
418	0.4874036267
419	0.4873486115
420	0.4872900711
421	0.4871540646
422	0.4870875072
423	0.487043588
424	0.4869792283
425	0.4869300096
426	0.4868466235
427	0.4867482432
428	0.4866802014
429	0.4866037029
430	0.4865364161
431	0.4864574017
432	0.4863988623
433	0.4863217396
434	0.4861996486
435	0.486079352
436	0.4860376665
437	0.4859417617
438	0.4858931332
439	0.4857912219
440	0.4857286172
441	0.4856266587
442	0.4855683378
443	0.4854854769
444	0.485414607
445	0.4853387391
446	0.4852625625
447	0.4852014709
448	0.4851530345
449	0.4850834272
450	0.4850130456
451	0.4849062826
452	0.4848206878
453	0.4847142316
454	0.4846190232
455	0.4845521417
456	0.4845119963
457	0.4844448576
458	0.4843822318
459	0.4843184439
460	0.4842809154
461	0.4842308824
462	0.4841809088
463	0.4841290389
464	0.4840876113
465	0.4840218307
466	0.483969156
467	0.483899685
468	0.4838453982
469	0.4838202564
470	0.4837809404
471	0.4837376517
472	0.4836468248
473	0.4835633019
474	0.4834780305
475	0.4834324872
476	0.4833673603
477	0.4833094689
478	0.483209702
479	0.4831225106
480	0.483067949
481	0.4829918302
482	0.4829153383
483	0.4828682363
484	0.4828123848
485	0.4827283758
486	0.4826580184
487	0.4826140534
488	0.4825697577
489	0.4825172085
490	0.482463035
491	0.4824087045
492	0.4823739323
493	0.4823058168
494	0.4822542363
495	0.4821664588
496	0.482126687
497	0.4820718209
498	0.4820140393
499	0.4819666774
500	0.4818675902
501	0.4818144845
502	0.4817349869
503	0.4816676547
504	0.4815887841
505	0.4815349928
506	0.4814852085
507	0.4814228911
508	0.4813842068
509	0.4813242159
510	0.4812700654
511	0.4812109834
512	0.4811481389
513	0.4811048236
514	0.481016594
515	0.480944361
516	0.4808897955
517	0.4808395941
518	0.4807701672
519	0.4807167123
520	0.4806421614
521	0.4805698357
522	0.4805140016
523	0.4804567348
524	0.4803709168
525	0.4803070609
526	0.4802455897
527	0.4801764869
528	0.4801409565
529	0.4800562906
530	0.4799973443
531	0.4799529768
532	0.4799123574
533	0.4798526936
534	0.4797657097
535	0.479699733
536	0.4796167718
537	0.4795923133
538	0.4795387537
539	0.479443572
540	0.4794060825
541	0.479347536
542	0.4793087691
543	0.4792685737
544	0.4792075041
545	0.479157946
546	0.4790873012
547	0.4790387188
548	0.479007928
549	0.4789849129
550	0.4789343425
551	0.4788927486
552	0.4788099035
553	0.4787679107
554	0.478733522
555	0.4786741322
556	0.4786337311
557	0.4785602369
558	0.4785052037
559	0.4784734084
560	0.478437311
561	0.4783952458
562	0.4783430499
563	0.478296138
564	0.4782344176
565	0.4781497986
566	0.4781244378
567	0.4780773413
568	0.4780200527
569	0.4779912114
570	0.4779418391
571	0.4778854916
572	0.4778509319
573	0.4777719217
574	0.4777183568
575	0.4776738756
576	0.4776267892
577	0.4775421884
578	0.4774836545
579	0.477414817
580	0.4773366808
581	0.4772750791
582	0.4771976304
583	0.4771419823
584	0.477097322
585	0.4770447175
586	0.4769631988
587	0.4768848722
588	0.4768053475
589	0.4767556451
590	0.4767194611
591	0.476672198
592	0.4766096177
593	0.4765552957
594	0.476502016
595	0.4764611741
596	0.4763745962
597	0.4763448743
598	0.4762945884
599	0.4762454824
600	0.4761879258
601	0.4761203777
602	0.4760653858
603	0.4760423193
604	0.4759958184
605	0.4759358283
606	0.4758711739
607	0.4758049883
608	0.4757467615
609	0.4756817292
610	0.4756117075
611	0.4755612953
612	0.4754934281
613	0.4754220168
614	0.4753502468
615	0.4753108175
616	0.4752036638
617	0.4751641397
618	0.4751119678
619	0.4750639245
620	0.4750001377
621	0.4749330013
622	0.4748714597
623	0.4748122669
624	0.4747590704
625	0.4746945494
626	0.4746502204
627	0.474579664
628	0.4745164046
629	0.4744733469
630	0.4744421609
631	0.4744029555
632	0.4743311575
633	0.474268432
634	0.4741820618
635	0.4740896593
636	0.4740237238
637	0.4739743307
638	0.4739174978
639	0.4738473444
640	0.4738018268
641	0.4737261783
642	0.4736763013
643	0.4735981654
644	0.4735244978
645	0.4734641109
646	0.4734266888
647	0.4733711371
648	0.4733405591
649	0.4732907951
650	0.4732265344
651	0.4731967351
652	0.473125833
653	0.4730787051
654	0.4730350034
655	0.4729777664
656	0.4729450326
657	0.4728525463
658	0.4728216477
659	0.4727652759
660	0.4726769124
661	0.4726247012
662	0.4725627393
663	0.4724935342
664	0.472471994
665	0.4724259021
666	0.4723931289
667	0.4723323968
668	0.4722945585
669	0.4722666838
670	0.4722096803
671	0.4721622965
672	0.4721042299
673	0.472062219
674	0.4720213874
675	0.471975176
676	0.4719146905
677	0.4718528815
678	0.4717811489
679	0.4717286519
680	0.4716549575
681	0.4716150342
682	0.4715267857
683	0.4714705203
684	0.4713996652
685	0.4713218203
686	0.471259323
687	0.4711650507
688	0.4710926078
689	0.4709952011
690	0.4709448205
691	0.470886398
692	0.4708536783
693	0.4708033134
694	0.4707384861
695	0.4706783813
696	0.4706166577
697	0.4705605505
698	0.4704772579
699	0.4704400609
700	0.4703724973
701	0.4703074274
702	0.4702736248
703	0.4702170981
704	0.4701771239
705	0.4701305578
706	0.4701010834
707	0.4700580861
708	0.4700157754
709	0.4699753867
710	0.4699151271
711	0.4698551405
712	0.4697885064
713	0.4697329908
714	0.4696661595
715	0.4696022444
716	0.469518778
717	0.4694525515
718	0.4693697506
719	0.4693156944
720	0.4692491893
721	0.4691794499
722	0.4691080788
723	0.4690675908
724	0.4690166343
725	0.4689632648
726	0.4688937991
727	0.4688178703
728	0.4687942939
729	0.4687528449
730	0.4687227389
731	0.4686862682
732	0.4686338568
733	0.4685891814
734	0.4685220385
735	0.4684913691
736	0.4684196692
737	0.468377654
738	0.4683477967
739	0.4683029247
740	0.4682438977
741	0.4681967405
742	0.4681315166
743	0.4680673743
744	0.4680077609
745	0.4679594875
746	0.4679156333
747	0.4678765652
748	0.4678121215
749	0.4677929666
750	0.46775809
751	0.4677186851
752	0.4676746642
753	0.4676206676
754	0.467574571
755	0.4675163037
756	0.467464376
757	0.4674127985
758	0.4673518714
759	0.4673022448
760	0.4672562168
761	0.4672044977
762	0.4671643712
763	0.4671107115
764	0.4670438216
765	0.466971911
766	0.4669024133
767	0.4668312797
768	0.4667567766
769	0.4667062713
770	0.4666572448
771	0.4666046214
772	0.4665448057
773	0.4665068852
774	0.4664551206
775	0.4664073823
776	0.4663486795
777	0.4662932334
778	0.4662554356
779	0.4661898462
780	0.4661377062
781	0.4660806011
782	0.4660178545
783	0.4659582831
784	0.4659067665
785	0.4658637585
786	0.465823671
787	0.46575554
788	0.4657179508
789	0.4656468667
790	0.4656006484
791	0.46555069
792	0.4654685775
793	0.4654162875
794	0.4653429615
795	0.4652939858
796	0.4652488602
797	0.4651806675
798	0.4651243793
799	0.4650927639
800	0.4650397546
801	0.4649935886
802	0.4649431063
803	0.4648944698
804	0.4648407916
805	0.4647924098
806	0.4647266997
807	0.4646824428
808	0.4646313262
809	0.4645802977
810	0.4645233767
811	0.464479633
812	0.4643955267
813	0.4643349051
814	0.4642496425
815	0.4642091869
816	0.4640779231
817	0.4640091791
818	0.4639412816
819	0.4638703896
820	0.4637550191
821	0.4636973073
822	0.4636535682
823	0.4636008141
824	0.4635531025
825	0.4635066253
826	0.4634394933
827	0.463383282
828	0.4633385626
829	0.4632696005
830	0.4632288228
831	0.463166974
832	0.4631024519
833	0.4630430135
834	0.4629736589
835	0.4629384347
836	0.4628709221
837	0.4628172905
838	0.4627282242
839	0.4626544299
840	0.4625904819
841	0.4625423102
842	0.4625062338
843	0.4624589718
844	0.4624124792
845	0.4623393844
846	0.4622911659
847	0.4622027914
848	0.4621517048
849	0.4621214727
850	0.4620545641
851	0.4620131397
852	0.4619754465
853	0.4619064856
854	0.4618479071
855	0.4617929798
856	0.4617570822
857	0.4617104138
858	0.4616695779
859	0.4616354684
860	0.461582281
861	0.4615547846
862	0.4615192173
863	0.461460044
864	0.4613982828
865	0.46135616
866	0.461305496
867	0.4612505432
868	0.4612148083
869	0.4611607818
870	0.4611137095
871	0.4610609973
872	0.4610226551
873	0.4609968595
874	0.4609265817
875	0.4608666742
876	0.4608206374
877	0.4607737809
878	0.4607207038
879	0.4606630794
880	0.4605990691
881	0.4605672991
882	0.4605304278
883	0.4605091197
884	0.460450558
885	0.4604027555
886	0.4603549248
887	0.4603121336
888	0.4602548284
889	0.4602193268
890	0.4601708966
891	0.4600965702
892	0.460034214
893	0.4599928917
894	0.45994983
895	0.459882668
896	0.4598353302
897	0.4597723301
898	0.4597322571
899	0.4597064251
900	0.4596419881
901	0.4595909555
902	0.4595454348
903	0.4594960003
904	0.4594413467
905	0.4593932816
906	0.4593600713
907	0.4592845794
908	0.4592410226
909	0.4591779226
910	0.459132722
911	0.4590803088
912	0.4590333551
913	0.4589991798
914	0.4589417589
915	0.4589052699
916	0.4588237406
917	0.4587680854
918	0.458721848
919	0.4586652295
920	0.4586129619
921	0.4585710026
922	0.4585367477
923	0.4585000118
924	0.4584492894
925	0.4584138596
926	0.4583668933
927	0.4583207028
928	0.4582898653
929	0.4582403567
930	0.458166339
931	0.4581178865
932	0.4580388648
933	0.4579916907
934	0.4579246949
935	0.4578728383
936	0.4578060861
937	0.4577717474
938	0.4576964556
939	0.4576608624
940	0.4576253378
941	0.4575845319
942	0.4575258456
943	0.4574753967
944	0.4574538276
945	0.457435271
946	0.4573907697
947	0.4573430118
948	0.4572974212
949	0.4572419148
950	0.457162624
951	0.4571020657
952	0.4570518982
953	0.4569829498
954	0.4569643092
955	0.456901359
956	0.4568583655
957	0.4568186611
958	0.4567574039
959	0.4567106862
960	0.4566641736
961	0.4566379413
962	0.4566022162
963	0.4565589618
964	0.4565060028
965	0.4564441434
966	0.4563949324
967	0.4563519331
968	0.4562966393
969	0.456250588
970	0.4561968093
971	0.4561475765
972	0.456102611
973	0.4560424643
974	0.4559942983
975	0.455972639
976	0.455932427
977	0.4558663211
978	0.4558014873
979	0.4557466825
980	0.4556966443
981	0.4556484855
982	0.4556154392
983	0.4555650692
984	0.4555036867
985	0.4554790275
986	0.4554258027
987	0.4553867771
988	0.4553452625
989	0.4552871734
990	0.4552580796
991	0.4552143048
992	0.4551862355
993	0.455126358
994	0.4550648287
995	0.4550215658
996	0.4549578222
997	0.454932161
998	0.4548894038
999	0.4548696608
